datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-05 09:15:00,100.0,NFO,05-MAY-2026,126.7,65.6,126.7,358020,Options,Call,NIFTY,23950.0,3311880
2026-05-05 09:16:00,113.85,NFO,05-MAY-2026,122.15,95.15,100.5,1207570,Options,Call,NIFTY,23950.0,2867995
2026-05-05 09:17:00,118.55,NFO,05-MAY-2026,127.65,108.8,114.95,1207570,Options,Call,NIFTY,23950.0,1445925
2026-05-05 09:18:00,130.55,NFO,05-MAY-2026,131.25,114.5,119.8,1207570,Options,Call,NIFTY,23950.0,1747460
2026-05-05 09:19:00,141.65,NFO,05-MAY-2026,152.75,131.9,134.7,2140905,Options,Call,NIFTY,23950.0,1610830
2026-05-05 09:20:00,126.35,NFO,05-MAY-2026,149.5,126.2,144.4,2140905,Options,Call,NIFTY,23950.0,1556620
2026-05-05 09:21:00,127.3,NFO,05-MAY-2026,136.05,119.45,129.1,2140905,Options,Call,NIFTY,23950.0,1158170
2026-05-05 09:22:00,126.8,NFO,05-MAY-2026,129.85,116.6,127.6,2097290,Options,Call,NIFTY,23950.0,571740
2026-05-05 09:23:00,131.65,NFO,05-MAY-2026,135.75,120.75,125.45,2097290,Options,Call,NIFTY,23950.0,939185
2026-05-05 09:24:00,114.2,NFO,05-MAY-2026,138.45,113.3,131.8,2097290,Options,Call,NIFTY,23950.0,981110
2026-05-05 09:25:00,107.8,NFO,05-MAY-2026,116.7,103.65,112.15,2483065,Options,Call,NIFTY,23950.0,1155960
2026-05-05 09:26:00,85.3,NFO,05-MAY-2026,110.5,85.3,110.5,2483065,Options,Call,NIFTY,23950.0,2197910
2026-05-05 09:27:00,82.3,NFO,05-MAY-2026,87.4,79.35,84.35,2483065,Options,Call,NIFTY,23950.0,1992770
2026-05-05 09:28:00,84.75,NFO,05-MAY-2026,94.45,82.5,82.7,3309410,Options,Call,NIFTY,23950.0,1748825
2026-05-05 09:29:00,85.15,NFO,05-MAY-2026,89.9,80.8,84.65,3309410,Options,Call,NIFTY,23950.0,1208350
2026-05-05 09:30:00,102.7,NFO,05-MAY-2026,104.4,83.0,85.65,3309410,Options,Call,NIFTY,23950.0,2128880
2026-05-05 09:31:00,115.95,NFO,05-MAY-2026,117.85,102.65,102.65,3358030,Options,Call,NIFTY,23950.0,2193880
2026-05-05 09:32:00,114.5,NFO,05-MAY-2026,130.7,112.45,116.65,3358030,Options,Call,NIFTY,23950.0,1938495
2026-05-05 09:33:00,118.7,NFO,05-MAY-2026,125.95,114.3,114.3,3358030,Options,Call,NIFTY,23950.0,912665
2026-05-05 09:34:00,128.1,NFO,05-MAY-2026,129.5,119.0,119.25,3049150,Options,Call,NIFTY,23950.0,919880
2026-05-05 09:35:00,140.0,NFO,05-MAY-2026,142.2,122.6,126.2,3049150,Options,Call,NIFTY,23950.0,1464450
2026-05-05 09:36:00,139.0,NFO,05-MAY-2026,144.7,132.0,138.95,3049150,Options,Call,NIFTY,23950.0,1093950
2026-05-05 09:37:00,116.9,NFO,05-MAY-2026,139.45,115.75,138.6,2649465,Options,Call,NIFTY,23950.0,919230
2026-05-05 09:38:00,126.65,NFO,05-MAY-2026,129.9,111.6,116.55,2649465,Options,Call,NIFTY,23950.0,1221935
2026-05-05 09:39:00,110.65,NFO,05-MAY-2026,126.05,110.45,126.05,2649465,Options,Call,NIFTY,23950.0,681915
2026-05-05 09:40:00,99.9,NFO,05-MAY-2026,109.3,95.8,109.3,2745405,Options,Call,NIFTY,23950.0,1302925
2026-05-05 09:41:00,96.9,NFO,05-MAY-2026,105.5,91.5,103.25,2745405,Options,Call,NIFTY,23950.0,1025310
2026-05-05 09:42:00,103.7,NFO,05-MAY-2026,105.7,95.8,96.15,2745405,Options,Call,NIFTY,23950.0,776880
2026-05-05 09:43:00,107.3,NFO,05-MAY-2026,109.4,94.4,103.0,3090815,Options,Call,NIFTY,23950.0,1110460
2026-05-05 09:44:00,99.85,NFO,05-MAY-2026,111.95,97.0,109.6,3090815,Options,Call,NIFTY,23950.0,925925
2026-05-05 09:45:00,97.7,NFO,05-MAY-2026,102.65,93.8,99.9,3090815,Options,Call,NIFTY,23950.0,799565
2026-05-05 09:46:00,103.55,NFO,05-MAY-2026,106.1,92.4,98.05,3376750,Options,Call,NIFTY,23950.0,965575
2026-05-05 09:47:00,104.7,NFO,05-MAY-2026,107.4,99.05,104.7,3376750,Options,Call,NIFTY,23950.0,892255
2026-05-05 09:48:00,110.8,NFO,05-MAY-2026,111.8,100.35,105.45,3376750,Options,Call,NIFTY,23950.0,913250
2026-05-05 09:49:00,113.4,NFO,05-MAY-2026,119.7,112.0,113.9,3552315,Options,Call,NIFTY,23950.0,1342640
2026-05-05 09:50:00,108.0,NFO,05-MAY-2026,118.6,103.8,116.4,3552315,Options,Call,NIFTY,23950.0,839020
