datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-19 09:15:00,145.75,NFO,19-MAY-2026,154.0,114.4,115.45,4576195,Options,Call,NIFTY,23600.0,2870140
2026-05-19 09:16:00,151.75,NFO,19-MAY-2026,151.75,130.6,142.75,5201690,Options,Call,NIFTY,23600.0,3456310
2026-05-19 09:17:00,154.8,NFO,19-MAY-2026,157.65,133.0,149.5,5923710,Options,Call,NIFTY,23600.0,2865850
2026-05-19 09:18:00,164.6,NFO,19-MAY-2026,166.0,150.2,156.7,5907850,Options,Call,NIFTY,23600.0,2186730
2026-05-19 09:19:00,155.6,NFO,19-MAY-2026,164.75,151.7,164.75,5925855,Options,Call,NIFTY,23600.0,1449175
2026-05-19 09:20:00,158.8,NFO,19-MAY-2026,168.9,156.7,156.7,5869435,Options,Call,NIFTY,23600.0,1699620
2026-05-19 09:21:00,153.5,NFO,19-MAY-2026,161.95,149.15,156.8,6160375,Options,Call,NIFTY,23600.0,1281020
2026-05-19 09:22:00,167.7,NFO,19-MAY-2026,174.2,151.4,151.45,6389240,Options,Call,NIFTY,23600.0,2174185
2026-05-19 09:23:00,164.65,NFO,19-MAY-2026,172.7,154.6,166.9,5891730,Options,Call,NIFTY,23600.0,1107210
2026-05-19 09:24:00,166.6,NFO,19-MAY-2026,173.0,160.7,163.9,5982340,Options,Call,NIFTY,23600.0,915525
2026-05-19 09:25:00,169.6,NFO,19-MAY-2026,171.45,164.4,164.4,5955560,Options,Call,NIFTY,23600.0,588510
2026-05-19 09:26:00,167.75,NFO,19-MAY-2026,174.85,166.25,169.35,5892055,Options,Call,NIFTY,23600.0,887120
2026-05-19 09:27:00,174.6,NFO,19-MAY-2026,179.75,166.5,167.8,5987020,Options,Call,NIFTY,23600.0,1078025
2026-05-19 09:28:00,166.25,NFO,19-MAY-2026,176.65,160.2,175.35,5701085,Options,Call,NIFTY,23600.0,928265
2026-05-19 09:29:00,175.15,NFO,19-MAY-2026,175.15,163.7,166.15,5831735,Options,Call,NIFTY,23600.0,793000
2026-05-19 09:30:00,166.3,NFO,19-MAY-2026,178.55,166.3,175.9,5752825,Options,Call,NIFTY,23600.0,1115530
2026-05-19 09:31:00,169.25,NFO,19-MAY-2026,169.25,158.0,164.3,5744765,Options,Call,NIFTY,23600.0,967265
2026-05-19 09:32:00,150.5,NFO,19-MAY-2026,168.9,150.5,168.9,5857475,Options,Call,NIFTY,23600.0,782340
