datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-06 09:15:00,282.95,NFO,12-MAY-2026,299.6,276.05,287.7,2241720,Options,Call,NIFTY,24100.0,986570
2026-05-06 09:16:00,278.15,NFO,12-MAY-2026,283.75,274.4,281.1,2241720,Options,Call,NIFTY,24100.0,452790
2026-05-06 09:17:00,273.6,NFO,12-MAY-2026,282.05,272.75,277.45,2241720,Options,Call,NIFTY,24100.0,260390
2026-05-06 09:18:00,266.0,NFO,12-MAY-2026,275.0,263.9,272.9,2319850,Options,Call,NIFTY,24100.0,335335
2026-05-06 09:19:00,267.75,NFO,12-MAY-2026,269.75,261.9,264.85,2319850,Options,Call,NIFTY,24100.0,377520
2026-05-06 09:20:00,268.2,NFO,12-MAY-2026,276.4,267.3,269.4,2319850,Options,Call,NIFTY,24100.0,314210
2026-05-06 09:21:00,260.9,NFO,12-MAY-2026,272.35,260.2,269.35,2319850,Options,Call,NIFTY,24100.0,247390
2026-05-06 09:22:00,270.55,NFO,12-MAY-2026,270.55,257.0,260.35,2652065,Options,Call,NIFTY,24100.0,276250
2026-05-06 09:23:00,277.3,NFO,12-MAY-2026,277.8,270.45,271.9,2652065,Options,Call,NIFTY,24100.0,464100
2026-05-06 09:24:00,266.4,NFO,12-MAY-2026,276.8,262.75,276.6,2652065,Options,Call,NIFTY,24100.0,285870
2026-05-06 09:25:00,268.55,NFO,12-MAY-2026,272.95,264.4,266.75,2869555,Options,Call,NIFTY,24100.0,203255
2026-05-06 09:26:00,265.55,NFO,12-MAY-2026,273.6,263.2,269.8,2869555,Options,Call,NIFTY,24100.0,175760
2026-05-06 09:27:00,266.25,NFO,12-MAY-2026,269.0,263.3,265.5,2869555,Options,Call,NIFTY,24100.0,131495
2026-05-06 09:28:00,258.5,NFO,12-MAY-2026,268.05,258.5,266.25,2967380,Options,Call,NIFTY,24100.0,158470
2026-05-06 09:29:00,263.15,NFO,12-MAY-2026,264.95,258.55,260.35,2967380,Options,Call,NIFTY,24100.0,148200
