datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-12 09:15:00,116.25,NFO,12-MAY-2026,140.55,111.95,132.05,203970,Options,Call,NIFTY,23650.0,994045
2026-05-12 09:16:00,95.25,NFO,12-MAY-2026,121.35,95.25,116.7,576550,Options,Call,NIFTY,23650.0,1275300
2026-05-12 09:17:00,108.6,NFO,12-MAY-2026,108.6,94.7,97.25,987025,Options,Call,NIFTY,23650.0,1363895
2026-05-12 09:18:00,99.0,NFO,12-MAY-2026,115.7,97.55,111.5,1366690,Options,Call,NIFTY,23650.0,1468805
2026-05-12 09:19:00,116.4,NFO,12-MAY-2026,117.45,98.65,99.1,1765790,Options,Call,NIFTY,23650.0,1432990
2026-05-12 09:20:00,107.45,NFO,12-MAY-2026,113.8,99.1,113.8,1619150,Options,Call,NIFTY,23650.0,1106690
2026-05-12 09:21:00,101.45,NFO,12-MAY-2026,111.0,98.55,108.25,1843790,Options,Call,NIFTY,23650.0,720850
2026-05-12 09:22:00,102.6,NFO,12-MAY-2026,102.85,98.05,101.65,2146170,Options,Call,NIFTY,23650.0,565760
2026-05-12 09:23:00,88.75,NFO,12-MAY-2026,102.1,88.75,102.1,2220010,Options,Call,NIFTY,23650.0,1031680
2026-05-12 09:24:00,79.4,NFO,12-MAY-2026,89.9,79.4,88.9,2623465,Options,Call,NIFTY,23650.0,1831050
2026-05-12 09:25:00,70.0,NFO,12-MAY-2026,79.65,69.25,79.65,3522415,Options,Call,NIFTY,23650.0,3283865
2026-05-12 09:26:00,69.75,NFO,12-MAY-2026,73.6,69.25,69.8,4983875,Options,Call,NIFTY,23650.0,3096795
2026-05-12 09:27:00,66.05,NFO,12-MAY-2026,69.95,63.15,69.6,6157970,Options,Call,NIFTY,23650.0,3575195
2026-05-12 09:28:00,65.55,NFO,12-MAY-2026,70.7,65.0,67.45,7290530,Options,Call,NIFTY,23650.0,3105310
2026-05-12 09:29:00,63.45,NFO,12-MAY-2026,67.35,63.4,65.4,8102055,Options,Call,NIFTY,23650.0,1908920
2026-05-12 09:30:00,62.25,NFO,12-MAY-2026,63.15,59.1,61.45,9223110,Options,Call,NIFTY,23650.0,4202900
2026-05-12 09:31:00,61.0,NFO,12-MAY-2026,66.6,60.75,62.45,10301525,Options,Call,NIFTY,23650.0,3716310
2026-05-12 09:32:00,57.8,NFO,12-MAY-2026,64.65,57.8,60.4,11084515,Options,Call,NIFTY,23650.0,2435745
2026-05-12 09:33:00,58.05,NFO,12-MAY-2026,59.75,54.85,57.8,11601135,Options,Call,NIFTY,23650.0,3788590
2026-05-12 09:34:00,61.8,NFO,12-MAY-2026,61.8,55.6,58.35,12674675,Options,Call,NIFTY,23650.0,2929355
2026-05-12 09:35:00,62.2,NFO,12-MAY-2026,62.95,59.1,60.9,13427115,Options,Call,NIFTY,23650.0,2675790
2026-05-12 09:36:00,65.6,NFO,12-MAY-2026,68.25,61.8,62.05,13991640,Options,Call,NIFTY,23650.0,4662970
