datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2026-05-13 09:15:00,267.1,NFO,19-MAY-2026,287.2,233.75,287.2,389155,Options,Put,NIFTY,23550.0,401180
2026-05-13 09:16:00,277.0,NFO,19-MAY-2026,285.8,255.15,263.35,449475,Options,Put,NIFTY,23550.0,212030
2026-05-13 09:17:00,279.95,NFO,19-MAY-2026,283.4,268.4,277.75,473655,Options,Put,NIFTY,23550.0,180895
2026-05-13 09:18:00,272.0,NFO,19-MAY-2026,285.55,271.35,280.2,495820,Options,Put,NIFTY,23550.0,75660
2026-05-13 09:19:00,283.85,NFO,19-MAY-2026,286.45,268.9,271.45,498355,Options,Put,NIFTY,23550.0,90610
2026-05-13 09:20:00,280.0,NFO,19-MAY-2026,287.35,275.95,285.4,505765,Options,Put,NIFTY,23550.0,60060
2026-05-13 09:21:00,295.5,NFO,19-MAY-2026,298.75,278.35,280.8,503750,Options,Put,NIFTY,23550.0,75855
2026-05-13 09:22:00,288.9,NFO,19-MAY-2026,300.1,286.55,295.75,505570,Options,Put,NIFTY,23550.0,71630
2026-05-13 09:23:00,267.45,NFO,19-MAY-2026,290.0,265.15,290.0,509470,Options,Put,NIFTY,23550.0,77155
2026-05-13 09:24:00,260.0,NFO,19-MAY-2026,268.6,259.9,268.05,527085,Options,Put,NIFTY,23550.0,78260
2026-05-13 09:25:00,275.25,NFO,19-MAY-2026,282.0,259.25,259.25,551395,Options,Put,NIFTY,23550.0,99125
2026-05-13 09:26:00,283.25,NFO,19-MAY-2026,283.95,273.95,275.65,549055,Options,Put,NIFTY,23550.0,61425
2026-05-13 09:27:00,273.4,NFO,19-MAY-2026,283.4,271.5,281.75,548145,Options,Put,NIFTY,23550.0,48360
2026-05-13 09:28:00,287.1,NFO,19-MAY-2026,291.55,268.45,273.45,548145,Options,Put,NIFTY,23550.0,70785
2026-05-13 09:29:00,305.2,NFO,19-MAY-2026,306.2,288.95,288.95,541970,Options,Put,NIFTY,23550.0,94575
2026-05-13 09:30:00,296.05,NFO,19-MAY-2026,307.0,293.15,305.1,522340,Options,Put,NIFTY,23550.0,80405
2026-05-13 09:31:00,309.9,NFO,19-MAY-2026,313.15,294.9,296.15,518245,Options,Put,NIFTY,23550.0,86580
2026-05-13 09:32:00,316.2,NFO,19-MAY-2026,316.2,307.65,311.2,520650,Options,Put,NIFTY,23550.0,51675
2026-05-13 09:33:00,309.5,NFO,19-MAY-2026,317.75,307.5,316.75,527085,Options,Put,NIFTY,23550.0,62465
2026-05-13 09:34:00,324.35,NFO,19-MAY-2026,325.55,307.1,309.7,533650,Options,Put,NIFTY,23550.0,76895
2026-05-13 09:35:00,341.5,NFO,19-MAY-2026,341.5,322.55,323.2,519415,Options,Put,NIFTY,23550.0,113620
2026-05-13 09:36:00,343.45,NFO,19-MAY-2026,347.15,337.6,343.25,490425,Options,Put,NIFTY,23550.0,86450
2026-05-13 09:37:00,352.55,NFO,19-MAY-2026,353.95,338.85,343.45,477295,Options,Put,NIFTY,23550.0,64155
2026-05-13 09:38:00,358.5,NFO,19-MAY-2026,361.05,347.15,350.7,463775,Options,Put,NIFTY,23550.0,55575
2026-05-13 09:39:00,362.0,NFO,19-MAY-2026,373.7,355.75,360.0,455975,Options,Put,NIFTY,23550.0,83330
2026-05-13 09:40:00,368.7,NFO,19-MAY-2026,372.65,359.05,363.15,435305,Options,Put,NIFTY,23550.0,35620
2026-05-13 09:41:00,361.55,NFO,19-MAY-2026,370.05,360.1,368.7,433745,Options,Put,NIFTY,23550.0,23465
2026-05-13 09:42:00,345.0,NFO,19-MAY-2026,362.15,343.0,361.45,434915,Options,Put,NIFTY,23550.0,40235
2026-05-13 09:43:00,349.45,NFO,19-MAY-2026,355.55,343.15,344.35,430170,Options,Put,NIFTY,23550.0,28860
2026-05-13 09:44:00,345.0,NFO,19-MAY-2026,349.45,338.95,349.45,436345,Options,Put,NIFTY,23550.0,19435
2026-05-13 09:45:00,345.5,NFO,19-MAY-2026,348.2,334.4,345.0,434395,Options,Put,NIFTY,23550.0,23205
2026-05-13 09:46:00,351.85,NFO,19-MAY-2026,354.0,342.5,346.05,428740,Options,Put,NIFTY,23550.0,33345
2026-05-13 09:47:00,361.4,NFO,19-MAY-2026,362.0,350.2,351.75,423085,Options,Put,NIFTY,23550.0,36465
2026-05-13 09:48:00,359.75,NFO,19-MAY-2026,363.6,351.7,361.35,427960,Options,Put,NIFTY,23550.0,26520
2026-05-13 09:49:00,355.5,NFO,19-MAY-2026,360.0,349.0,359.75,423345,Options,Put,NIFTY,23550.0,11570
2026-05-13 09:50:00,350.2,NFO,19-MAY-2026,355.5,349.35,355.5,424905,Options,Put,NIFTY,23550.0,7280
2026-05-13 09:51:00,328.65,NFO,19-MAY-2026,350.0,327.3,350.0,426595,Options,Put,NIFTY,23550.0,30615
2026-05-13 09:52:00,317.8,NFO,19-MAY-2026,333.75,317.8,328.05,415935,Options,Put,NIFTY,23550.0,36530
2026-05-13 09:53:00,317.25,NFO,19-MAY-2026,323.35,314.5,317.95,420030,Options,Put,NIFTY,23550.0,23660
2026-05-13 09:54:00,315.85,NFO,19-MAY-2026,318.45,310.25,316.05,422565,Options,Put,NIFTY,23550.0,30485
2026-05-13 09:55:00,313.35,NFO,19-MAY-2026,315.35,301.0,315.35,422240,Options,Put,NIFTY,23550.0,40820
2026-05-13 09:56:00,318.5,NFO,19-MAY-2026,319.95,313.6,314.65,420810,Options,Put,NIFTY,23550.0,36010
2026-05-13 09:57:00,329.9,NFO,19-MAY-2026,329.9,317.6,318.95,420810,Options,Put,NIFTY,23550.0,29900
2026-05-13 09:58:00,320.95,NFO,19-MAY-2026,335.3,320.6,329.25,420355,Options,Put,NIFTY,23550.0,31915
2026-05-13 09:59:00,312.6,NFO,19-MAY-2026,322.05,312.6,320.5,425620,Options,Put,NIFTY,23550.0,18135
2026-05-13 10:00:00,317.4,NFO,19-MAY-2026,325.95,314.3,314.3,421980,Options,Put,NIFTY,23550.0,22880
2026-05-13 10:01:00,311.95,NFO,19-MAY-2026,317.4,302.2,317.4,421850,Options,Put,NIFTY,23550.0,34515
2026-05-13 10:02:00,313.85,NFO,19-MAY-2026,314.75,306.9,311.95,419770,Options,Put,NIFTY,23550.0,24180
2026-05-13 10:03:00,316.0,NFO,19-MAY-2026,317.25,309.3,313.9,419640,Options,Put,NIFTY,23550.0,14300
2026-05-13 10:04:00,306.3,NFO,19-MAY-2026,318.65,306.0,316.6,419575,Options,Put,NIFTY,23550.0,16250
2026-05-13 10:05:00,303.75,NFO,19-MAY-2026,305.0,297.75,305.0,418340,Options,Put,NIFTY,23550.0,39325
2026-05-13 10:06:00,292.55,NFO,19-MAY-2026,302.45,289.75,302.45,426920,Options,Put,NIFTY,23550.0,26650
2026-05-13 10:07:00,293.15,NFO,19-MAY-2026,294.0,283.75,292.4,430105,Options,Put,NIFTY,23550.0,64870
2026-05-13 10:08:00,295.8,NFO,19-MAY-2026,300.85,292.9,293.15,424190,Options,Put,NIFTY,23550.0,38415
2026-05-13 10:09:00,292.2,NFO,19-MAY-2026,298.5,291.55,295.8,431990,Options,Put,NIFTY,23550.0,23270
2026-05-13 10:10:00,304.0,NFO,19-MAY-2026,304.0,290.75,292.35,435955,Options,Put,NIFTY,23550.0,26910
2026-05-13 10:11:00,306.5,NFO,19-MAY-2026,310.25,299.7,304.9,447720,Options,Put,NIFTY,23550.0,54535
2026-05-13 10:12:00,302.35,NFO,19-MAY-2026,309.55,296.6,307.35,439465,Options,Put,NIFTY,23550.0,30550
2026-05-13 10:13:00,296.45,NFO,19-MAY-2026,304.3,292.8,303.1,444990,Options,Put,NIFTY,23550.0,17680
2026-05-13 10:14:00,295.4,NFO,19-MAY-2026,296.6,290.65,296.6,446810,Options,Put,NIFTY,23550.0,10985
2026-05-13 10:15:00,288.3,NFO,19-MAY-2026,298.15,287.75,295.45,451490,Options,Put,NIFTY,23550.0,27625
2026-05-13 10:16:00,283.0,NFO,19-MAY-2026,288.55,282.15,288.55,453310,Options,Put,NIFTY,23550.0,28600
2026-05-13 10:17:00,275.0,NFO,19-MAY-2026,282.2,274.4,282.2,451295,Options,Put,NIFTY,23550.0,28990
2026-05-13 10:18:00,274.95,NFO,19-MAY-2026,280.55,272.0,274.6,453570,Options,Put,NIFTY,23550.0,25350
2026-05-13 10:19:00,273.6,NFO,19-MAY-2026,280.7,272.5,275.1,469495,Options,Put,NIFTY,23550.0,34840
2026-05-13 10:20:00,261.95,NFO,19-MAY-2026,273.85,260.0,273.6,475085,Options,Put,NIFTY,23550.0,86320
2026-05-13 10:21:00,264.35,NFO,19-MAY-2026,267.6,253.65,262.0,485290,Options,Put,NIFTY,23550.0,92690
2026-05-13 10:22:00,272.1,NFO,19-MAY-2026,273.85,264.55,264.55,494910,Options,Put,NIFTY,23550.0,70980
2026-05-13 10:23:00,260.05,NFO,19-MAY-2026,271.65,257.3,271.65,494715,Options,Put,NIFTY,23550.0,37050
2026-05-13 10:24:00,257.55,NFO,19-MAY-2026,266.0,257.1,260.55,499850,Options,Put,NIFTY,23550.0,34060
2026-05-13 10:25:00,258.2,NFO,19-MAY-2026,259.85,252.9,256.85,505050,Options,Put,NIFTY,23550.0,36140
2026-05-13 10:26:00,253.35,NFO,19-MAY-2026,257.6,252.65,257.6,509860,Options,Put,NIFTY,23550.0,31330
2026-05-13 10:27:00,248.8,NFO,19-MAY-2026,256.3,248.25,252.7,520975,Options,Put,NIFTY,23550.0,46280
2026-05-13 10:28:00,253.2,NFO,19-MAY-2026,254.6,246.95,250.3,537160,Options,Put,NIFTY,23550.0,54145
2026-05-13 10:29:00,260.0,NFO,19-MAY-2026,260.8,250.65,254.0,541190,Options,Put,NIFTY,23550.0,65130
2026-05-13 10:30:00,263.75,NFO,19-MAY-2026,267.5,256.35,261.5,549055,Options,Put,NIFTY,23550.0,114205
2026-05-13 10:31:00,261.55,NFO,19-MAY-2026,265.15,255.25,264.55,567580,Options,Put,NIFTY,23550.0,47840
2026-05-13 10:32:00,262.3,NFO,19-MAY-2026,265.0,258.65,261.0,566020,Options,Put,NIFTY,23550.0,38740
2026-05-13 10:33:00,256.85,NFO,19-MAY-2026,263.9,256.5,261.45,567320,Options,Put,NIFTY,23550.0,33215
2026-05-13 10:34:00,243.35,NFO,19-MAY-2026,258.5,239.0,257.7,564460,Options,Put,NIFTY,23550.0,94965
